S01013452,EH49 7HA,55.98232002,-3.5758175,301689,677709,131584,POINT(301689 677709),0
S01013452,EH49 7HX,55.98319099,-3.57798502,301556,677809,131550,POINT(301556 677809),0
S01013452,EH49 7HY,55.98239116,-3.58078983,301379,677724,131558,POINT(301379 677724),0
S01013452,EH49 7LJ,55.98377772,-3.57145223,301965,677865,131722,POINT(301965 677865),0
S01013452,EH49 7LL,55.98269371,-3.57188918,301935,677745,131695,POINT(301935 677745),0
S01013452,EH49 7LN,55.98289087,-3.57404529,301801,677770,131617,POINT(301801 677770),0
S01013452,EH49 7LP,55.98766485,-3.58930996,300861,678323,131784,POINT(300861 678323),0
S01013452,EH49 7LR,55.98558231,-3.57862751,301522,678076,131616,POINT(301522 678076),0
S01013452,EH49 7LW,55.98358212,-3.57340007,301843,677846,131642,POINT(301843 677846),0
S01013452,EH49 7NZ,55.99514971,-3.58382822,301222,679148,132298,POINT(301222 679148),0
S01013452,EH49 7QZ,55.98317654,-3.62271047,298766,677872,132683,POINT(298766 677872),0
S01013452,EH49 7RF,55.98531912,-3.60112528,300118,678079,131967,POINT(300118 678079),0
S01013452,EH49 7RG,55.98241473,-3.61296404,299372,677773,132297,POINT(299372 677773),0
S01013431,EH48 3AB,55.8963634,-3.71852652,292549,668357,38726,POINT(292549 668357),0
S01013431,EH48 3AD,55.89110607,-3.7338875,291574,667796,37736,POINT(291574 667796),0
S01013431,EH48 3AE,55.88849184,-3.75600008,290184,667540,37000,POINT(290184 667540),0
S01013431,EH48 3AF,55.88470834,-3.77852004,288765,667155,37921,POINT(288765 667155),0
S01013431,EH48 3AQ,55.88348481,-3.76047508,289890,666990,37109,POINT(289890 666990),0
S01013431,EH48 3AU,55.88722867,-3.74940242,290593,667389,36992,POINT(290593 667389),0
S01013431,EH48 3BN,55.88853153,-3.73673124,291389,667514,37536,POINT(291389 667514),0
S01013431,EH48 3SJ,55.88446978,-3.76261444,289759,667103,37136,POINT(289759 667103),0
S01013431,EH48 3SP,55.8848963,-3.76044304,289896,667147,37049,POINT(289896 667147),0
S01013431,EH48 3SR,55.88519803,-3.75882563,289998,667178,37003,POINT(289998 667178),0
S01013431,EH48 3SS,55.88559353,-3.75756424,290078,667220,36974,POINT(290078 667220),0
S01013431,EH48 3SU,55.88651446,-3.75285641,290375,667315,36926,POINT(290375 667315),0
S01013431,EH48 3SW,55.88561966,-3.76265058,289760,667231,37119,POINT(289760 667231),0
S01013431,EH48 3SX,55.88691875,-3.75349831,290336,667361,36923,POINT(290336 667361),0
S01013431,EH48 3SY,55.88742333,-3.75214577,290422,667415,36930,POINT(290422 667415),0
S01013431,EH48 3SZ,55.88803193,-3.75169344,290452,667482,36955,POINT(290452 667482),0
S01013431,EH48 3TA,55.88774292,-3.750529,290524,667448,36965,POINT(290524 667448),0
S01013431,EH48 3TB,55.88743004,-3.75104264,290491,667414,36945,POINT(290491 667414),0
S01013431,EH48 3TD,55.88693934,-3.75142033,290466,667360,36936,POINT(290466 667360),0
S01013382,ML7 5QP,55.8610854,-3.74170688,291001,664468,121039,POINT(291001 664468),0
S01013382,ML7 5QU,55.86157726,-3.74061021,291071,664521,121081,POINT(291071 664521),0
S01013382,ML7 5QX,55.86196404,-3.74185807,290994,664566,121047,POINT(290994 664566),0
S01013382,ML7 5QY,55.86179981,-3.74266576,290943,664549,121024,POINT(290943 664549),0
S01013382,ML7 5RE,55.86292858,-3.74292407,290930,664675,121099,POINT(290930 664675),0
S01013382,ML7 5RF,55.86207773,-3.74334942,290901,664581,121034,POINT(290901 664581),0
S01013382,ML7 5RL,55.86119389,-3.74356552,290885,664483,121015,POINT(290885 664483),0
S01013382,ML7 5RQ,55.86155151,-3.74433266,290838,664524,121027,POINT(290838 664524),0
S01013382,ML7 5SY,55.85905697,-3.74658592,290690,664250,121116,POINT(290690 664250),0
S01013382,ML7 5SZ,55.85973777,-3.74674431,290682,664326,121096,POINT(290682 664326),0
S01013380,EH47 0AA,55.85833342,-3.716895,292546,664123,37979,POINT(292546 664123),0
S01013380,EH47 0AD,55.86586212,-3.72031185,292353,664966,38000,POINT(292353 664966),0
S01013380,EH47 0AE,55.86304389,-3.70971929,293008,664636,37618,POINT(293008 664636),0
S01013380,EH47 0JZ,55.86388697,-3.70336354,293408,664720,37606,POINT(293408 664720),0
S01013380,EH47 0PY,55.85887024,-3.69568138,293875,664150,37827,POINT(293875 664150),0
S01013380,EH47 0SE,55.86202633,-3.7053277,293280,664516,37594,POINT(293280 664516),0
S01013380,EH47 0SG,55.86308802,-3.70783539,293126,664638,37589,POINT(293126 664638),0
S01013380,EH47 0SJ,55.86112464,-3.70813278,293102,664420,37626,POINT(293102 664420),0
S01013380,EH47 0SL,55.8624207,-3.70929238,293033,664566,37611,POINT(293033 664566),0
S01013380,EH47 0SN,55.86175692,-3.70790483,293118,664490,37602,POINT(293118 664490),0
S01013380,EH47 9AH,55.84061016,-3.68963143,294204,662109,39241,POINT(294204 662109),0
S01013380,EH47 9AL,55.85343918,-3.68672103,294421,663532,38328,POINT(294421 663532),0
S01013380,EH47 9AN,55.85673029,-3.6918331,294110,663906,38006,POINT(294110 663906),0
S01013380,EH48 2FP,55.88769511,-3.69028573,294291,667349,38913,POINT(294291 667349),0
S01013380,EH48 2FQ,55.88897628,-3.68795859,294440,667488,39060,POINT(294440 667488),0
S01013380,EH48 2FR,55.88851902,-3.69115314,294239,667442,38966,POINT(294239 667442),0
S01013380,EH48 3AA,55.89860616,-3.7143067,292819,668600,39970,POINT(292819 668600),0
S01013380,EH48 3BA,55.87421521,-3.70324026,293444,665869,37984,POINT(293444 665869),0
S01013380,EH48 3BG,55.87470735,-3.68904991,294333,665902,38189,POINT(294333 665902),0
S01013298,EH27 8BD,55.90188034,-3.40471394,312181,668528,111949,POINT(312181 668528),0
S01013298,EH27 8BE,55.9015392,-3.40546944,312133,668491,111917,POINT(312133 668491),0
S01013298,EH27 8BG,55.90132812,-3.40427807,312207,668466,111943,POINT(312207 668466),0
S01013298,EH27 8BQ,55.90174573,-3.40784442,311985,668517,111886,POINT(311985 668517),0
S01013298,EH27 8BY,55.90095972,-3.42072504,311178,668446,111871,POINT(311178 668446),0
S01013298,EH27 8DS,55.89537416,-3.41175613,311726,667813,111886,POINT(311726 667813),0
S01013298,EH27 8DT,55.90150178,-3.41266656,311683,668496,111854,POINT(311683 668496),0
S01013298,EH27 8DU,55.90044719,-3.40744547,312007,668372,111862,POINT(312007 668372),0
S01013298,EH27 8DX,55.90172708,-3.40002137,312474,668505,112124,POINT(312474 668505),0
S01013298,EH27 8DY,55.89986357,-3.39555537,312749,668292,112307,POINT(312749 668292),0
S01013298,EH27 8EJ,55.9002467,-3.4021755,312336,668343,112002,POINT(312336 668343),0
S01013298,EH53 0EG,55.89542438,-3.46439478,308435,667887,112437,POINT(308435 667887),0
S01013298,EH53 0EH,55.89634497,-3.46330984,308505,667988,112395,POINT(308505 667988),0
S01013298,EH53 0EP,55.89642125,-3.4591541,308765,667991,112265,POINT(308765 667991),0
S01013298,EH53 0EQ,55.89587077,-3.46313205,308515,667935,112384,POINT(308515 667935),0
S01013298,EH53 0ER,55.8964972,-3.45805332,308834,667998,112240,POINT(308834 667998),0
S01013298,EH53 0ES,55.89635915,-3.45756831,308864,667982,112230,POINT(308864 667982),0
S01013289,EH27 8BA,55.89194719,-3.42527345,310873,667449,111361,POINT(310873 667449),0
S01013289,EH27 8BJ,55.88814742,-3.42745288,310728,667029,111140,POINT(310728 667029),0
S01013289,EH27 8BL,55.88953469,-3.42406559,310943,667179,111249,POINT(310943 667179),0
S01013289,EH27 8BN,55.88913148,-3.42473846,310900,667135,111214,POINT(310900 667135),0
S01013289,EH27 8BP,55.88957166,-3.42785699,310706,667188,111169,POINT(310706 667188),0
S01013289,EH27 8BT,55.8890165,-3.43695177,310136,667138,111239,POINT(310136 667138),0
S01013289,EH27 8BW,55.88914825,-3.42716979,310748,667140,111160,POINT(310748 667140),0
S01013289,EH27 8BX,55.88909938,-3.43060618,310533,667139,111154,POINT(310533 667139),0
S01013289,EH27 8BZ,55.8878934,-3.42688387,310763,667000,111148,POINT(310763 667000),0
S01013289,EH27 8DD,55.88495673,-3.42437764,310913,666670,111258,POINT(310913 666670),0
S01013289,EH27 8DE,55.89201405,-3.43730245,310121,667472,111379,POINT(310121 667472),0
S01013289,EH27 8DG,55.88917822,-3.43772534,310088,667157,111262,POINT(310088 667157),0
S01013289,EH27 8DH,55.83416769,-3.45691762,308759,661061,114433,POINT(308759 661061),0
S01013289,EH27 8DQ,55.87338786,-3.43851648,310002,665401,111755,POINT(310002 665401),0
S01013289,EH27 8DW,55.88256711,-3.44205376,309802,666427,111421,POINT(309802 666427),0
S01013289,EH27 8EL,55.89214653,-3.43673161,310157,667486,111376,POINT(310157 667486),0
S01013289,EH27 8EN,55.88816846,-3.40373881,312211,667001,112143,POINT(312211 667001),0
S01013250,EH47 9DN,55.82234468,-3.72416992,291991,660130,41686,POINT(291991 660130),0
S01013250,EH47 9HF,55.8204069,-3.69807861,293620,659874,40409,POINT(293620 659874),0
S01013250,EH54 9AL,55.85505683,-3.51835066,304963,663468,43745,POINT(304963 663468),0
S01013250,EH54 9AN,55.8535275,-3.50897633,305546,663285,44179,POINT(305546 663285),0
S01013250,EH55 8DN,55.82769851,-3.65568452,296295,660621,38697,POINT(296295 660621),0
S01013250,EH55 8FD,55.82775507,-3.62720189,298079,660585,39106,POINT(298079 660585),0
S01013250,EH55 8HJ,55.83940951,-3.61508706,298868,661864,39533,POINT(298868 661864),0
S01013250,EH55 8JF,55.82952521,-3.66550245,295685,660839,38903,POINT(295685 660839),0
S01013250,EH55 8JG,55.82841026,-3.66885583,295472,660720,39006,POINT(295472 660720),0
S01013250,EH55 8JH,55.82773478,-3.66365359,295796,660637,38845,POINT(295796 660637),0
S01013250,EH55 8JL,55.82976174,-3.65396782,296408,660848,38683,POINT(296408 660848),0
S01013250,EH55 8JN,55.82870585,-3.65496089,296343,660732,38681,POINT(296343 660732),0
S01013250,EH55 8JP,55.82935376,-3.652226,296516,660800,38676,POINT(296516 660800),0
S01013250,EH55 8JQ,55.82625648,-3.6686199,295481,660480,39021,POINT(295481 660480),0
S01013250,EH55 8JR,55.8303318,-3.65033534,296637,660906,38704,POINT(296637 660906),0
S01013250,EH55 8JW,55.8257891,-3.6513085,296564,660402,38743,POINT(296564 660402),0
S01013250,EH55 8LA,55.84559321,-3.56710167,301888,662483,41217,POINT(301888 662483),0
S01013250,EH55 8LB,55.84603045,-3.57298181,301521,662540,41003,POINT(301521 662540),0
S01013250,EH55 8LD,55.83229256,-3.59711468,299975,661046,39929,POINT(299975 661046),0
S01013242,G63 0JY,56.04261498,-4.61024162,237421,686371,77048,POINT(237421 686371),0
S01013242,G83 8NB,56.02433095,-4.55358077,240874,684205,74871,POINT(240874 684205),0
S01013242,G83 8ND,56.03393953,-4.54491939,241453,685254,74265,POINT(241453 685254),0
S01013242,G83 8NE,56.04160712,-4.53050588,242382,686074,73885,POINT(242382 686074),0
S01013242,G83 8NF,56.0434789,-4.52338569,242833,686266,73948,POINT(242833 686266),0
S01013242,G83 8NG,56.04625927,-4.51841187,243154,686564,74222,POINT(243154 686564),0
S01013242,G83 8NJ,56.05327349,-4.53319777,242262,687378,74568,POINT(242262 687378),0
S01013242,G83 8NL,56.05346298,-4.54930591,241260,687436,74877,POINT(241260 687436),0
S01013242,G83 8NQ,56.05274842,-4.52943667,242494,687311,74519,POINT(242494 687311),0
S01013242,G83 8NW,56.04334073,-4.52267006,242877,686249,73957,POINT(242877 686249),0
S01013242,G83 8RR,56.01714835,-4.52917823,242365,683350,75070,POINT(242365 683350),0
S01013242,G83 8RS,56.03153522,-4.52149824,242902,684933,74230,POINT(242902 684933),0
S01013242,G83 8RT,56.03891313,-4.52774423,242543,685768,73868,POINT(242543 685768),0
S01013242,G83 8RU,56.04011539,-4.52785498,242541,685902,73851,POINT(242541 685902),0
S01013242,G83 8RW,56.03972389,-4.52853592,242497,685860,73854,POINT(242497 685860),0
S01013242,G83 8RX,56.04226506,-4.5247196,242745,686134,73893,POINT(242745 686134),0
S01013242,G83 8RY,56.04194327,-4.5224343,242886,686093,73930,POINT(242886 686093),0
S01013242,G83 8SA,56.03615889,-4.50147267,244168,685402,74794,POINT(244168 685402),0
S01013221,G83 8AJ,55.99940537,-4.56348562,240154,681455,61236,POINT(240154 681455),0
S01013221,G83 8AL,56.00061333,-4.56115938,240304,681584,61319,POINT(240304 681584),0
S01013221,G83 8AN,55.99980673,-4.56190807,240254,681496,61255,POINT(240254 681496),0
S01013221,G83 8QE,55.99855928,-4.56224256,240228,681358,61195,POINT(240228 681358),0
S01013221,G83 9DR,55.98190294,-4.56394642,240053,679509,61124,POINT(240053 679509),0
S01013221,G83 9DS,55.98186833,-4.56474583,240003,679507,61131,POINT(240003 679507),0
S01013221,G83 9DU,55.98175405,-4.56246144,240145,679489,61138,POINT(240145 679489),0
S01013221,G83 9DW,55.98099215,-4.56667597,239879,679414,61211,POINT(239879 679414),0
S01013221,G83 9HB,55.99550731,-4.57023678,239717,681037,61221,POINT(239717 681037),0
S01013221,G83 9LE,55.98251614,-4.55996243,240304,679568,61150,POINT(240304 679568),0
S01013221,G83 9LU,56.0032797,-4.54134654,241550,681835,62054,POINT(241550 681835),0
S01013158,G60 5HL,55.9296582,-4.45498955,246642,673450,38630,POINT(246642 673450),0
S01013158,G60 5HN,55.92980667,-4.45250109,246798,673461,38503,POINT(246798 673461),0
S01013158,G81 5QB,55.9480791,-4.39643542,250370,675371,37871,POINT(250370 675371),0
S01013158,G81 5QJ,55.93743461,-4.40666797,249690,674209,36982,POINT(249690 674209),0
S01013158,G81 5QL,55.94045771,-4.40836104,249596,674549,37175,POINT(249596 674549),0
S01013158,G81 5QN,55.93816242,-4.39284401,250556,674260,37308,POINT(250556 674260),0
S01013158,G81 5QP,55.94813286,-4.39736786,250312,675379,37858,POINT(250312 675379),0
S01013158,G81 5QQ,55.93408257,-4.40202432,249967,673826,36892,POINT(249967 673826),0
S01013158,G81 5QW,55.93556604,-4.39092234,250666,673967,37305,POINT(250666 673967),0
S01013158,G81 6LN,55.92883596,-4.41337184,249238,673267,36880,POINT(249238 673267),0
S01013158,G81 6NT,55.9282883,-4.40598868,249697,673190,36809,POINT(249697 673190),0
S01013158,G81 6NU,55.92831717,-4.40727136,249617,673196,36791,POINT(249617 673196),0
S01013158,G81 6NX,55.92899529,-4.40660892,249661,673270,36762,POINT(249661 673270),0
S01013158,G81 6NY,55.93013258,-4.4072879,249623,673398,36733,POINT(249623 673398),0
S01013158,G81 6NZ,55.92926507,-4.4075223,249605,673302,36743,POINT(249605 673302),0
S01013158,G81 6PA,55.92911321,-4.4083935,249550,673287,36750,POINT(249550 673287),0
S01013158,G81 6PB,55.92951984,-4.40920331,249501,673334,36748,POINT(249501 673334),0
S01013158,G81 6PN,55.92985962,-4.40837578,249554,673370,36732,POINT(249554 673370),0
S01013158,G81 6PW,55.9306478,-4.40852077,249548,673458,36738,POINT(249548 673458),0
S01013126,G81 1AF,55.89700225,-4.38221359,251062,669658,51245,POINT(251062 669658),0
S01013126,G81 1AG,55.89753074,-4.38370184,250971,669720,51258,POINT(250971 669720),0
S01013126,G81 1AH,55.89824342,-4.38496145,250895,669802,51307,POINT(250895 669802),0
S01013126,G81 1AP,55.89840501,-4.38265157,251040,669815,51235,POINT(251040 669815),0
S01013126,G81 1AQ,55.89800009,-4.38453056,250921,669774,51284,POINT(250921 669774),0
S01013126,G81 1AS,55.89798391,-4.38025797,251188,669763,51214,POINT(251188 669763),0
S01013126,G81 1AU,55.89827523,-4.38006783,251201,669795,51220,POINT(251201 669795),0
S01013126,G81 1AX,55.89796444,-4.38126468,251125,669763,51208,POINT(251125 669763),0
S01013126,G81 1AY,55.89749507,-4.380436,251175,669709,51221,POINT(251175 669709),0
S01013126,G81 1AZ,55.89841019,-4.37959614,251231,669809,51237,POINT(251231 669809),0
S01013126,G81 1BA,55.89875447,-4.3799212,251212,669848,51243,POINT(251212 669848),0
S01013126,G81 1BB,55.89946619,-4.37937283,251249,669926,51308,POINT(251249 669926),0
S01013126,G81 1HZ,55.89740989,-4.37926291,251248,669697,51257,POINT(251248 669697),0
S01013125,G13 4HT,55.89388158,-4.38183032,251074,669310,35956,POINT(251074 669310),0
S01013125,G13 4HY,55.89494313,-4.38085557,251139,669426,35969,POINT(251139 669426),0
S01013125,G81 1AB,55.89642303,-4.38566561,250844,669601,35983,POINT(250844 669601),0
S01013125,G81 1AD,55.89555494,-4.38454048,250911,669502,35926,POINT(250911 669502),0
S01013125,G81 1AE,55.89668278,-4.38478567,250900,669628,35981,POINT(250900 669628),0
S01013125,G81 1AJ,55.89799233,-4.38678587,250780,669778,36125,POINT(250780 669778),0
S01013125,G81 1DJ,55.89743322,-4.38548766,250859,669713,36047,POINT(250859 669713),0
S01013125,G81 1EG,55.89470512,-4.38432836,250921,669407,35917,POINT(250921 669407),0
S01013125,G81 1EH,55.89264571,-4.38298629,250997,669175,36017,POINT(250997 669175),0
S01013125,G81 1EL,55.89298224,-4.38324687,250982,669213,35988,POINT(250982 669213),0
S01013125,G81 1EN,55.89367293,-4.38285732,251009,669289,35944,POINT(251009 669289),0
S01013125,G81 1EP,55.8951667,-4.38230903,251049,669454,35926,POINT(251049 669454),0
S01013125,G81 1ER,55.89601374,-4.38266491,251030,669549,35944,POINT(251030 669549),0
S01013125,G81 1ES,55.89659945,-4.38119702,251124,669611,36013,POINT(251124 669611),0
S01013125,G81 1EU,55.8957809,-4.38122685,251119,669520,35970,POINT(251119 669520),0
S01013125,G81 1EX,55.89374198,-4.38346943,250971,669298,35938,POINT(250971 669298),0
S01013125,G81 1EY,55.89395466,-4.38316254,250991,669321,35929,POINT(250991 669321),0
S01013125,G81 1EZ,55.89459955,-4.38560165,250841,669398,35949,POINT(250841 669398),0
S01013125,G81 1HA,55.89521842,-4.38520772,250868,669466,35933,POINT(250868 669466),0
S01013120,FK20 8QT,56.41935944,-4.44995264,248893,727919,46210,POINT(248893 727919),0
S01013120,FK21 8RA,56.45066024,-4.34130956,255711,731168,42158,POINT(255711 731168),0
S01013120,FK21 8RB,56.44099534,-4.35711949,254700,730126,42363,POINT(254700 730126),0
S01013120,FK21 8RD,56.43765144,-4.3547708,254832,729749,42415,POINT(254832 729749),0
S01013120,FK21 8RE,56.43397842,-4.38191192,253145,729398,42993,POINT(253145 729398),0
S01013120,FK21 8RF,56.43073986,-4.39046909,252605,729056,43317,POINT(252605 729056),0
S01013120,FK21 8RG,56.43451391,-4.41002814,251414,729518,43923,POINT(251414 729518),0
S01013120,FK21 8RH,56.42818262,-4.40836223,251492,728810,44013,POINT(251492 728810),0
S01013120,FK21 8SH,56.46215482,-4.32271378,256900,732408,42218,POINT(256900 732408),0
S01013120,FK21 8SJ,56.45955708,-4.32943828,256476,732133,42170,POINT(256476 732133),0
S01013120,FK21 8SL,56.46240435,-4.31802088,257190,732426,42262,POINT(257190 732426),0
S01013120,FK21 8SN,56.46114205,-4.32063887,257024,732291,42196,POINT(257024 732291),0
S01013120,FK21 8SR,56.46689595,-4.30850384,257793,732906,42655,POINT(257793 732906),0
S01013120,FK21 8SS,56.46485074,-4.29763151,258455,732656,42863,POINT(258455 732656),0
S01013120,FK21 8ST,56.46533833,-4.29605359,258554,732707,42936,POINT(258554 732707),0
S01013120,FK21 8SU,56.48864997,-4.20042551,264527,735108,47928,POINT(264527 735108),0
S01013120,FK21 8SW,56.46177811,-4.31882692,257138,732358,42229,POINT(257138 732358),0
S01013120,FK21 8SY,56.48934349,-4.16712912,266579,735120,49581,POINT(266579 735120),0
S01013120,FK21 8SZ,56.42547788,-4.33786366,255828,728359,43005,POINT(255828 728359),0
S01013028,FK2 8RS,56.0560879,-3.8150236,286983,686283,114768,POINT(286983 686283),0
S01013028,FK2 8SB,56.06723243,-3.8223274,286561,687535,114242,POINT(286561 687535),0
S01013028,FK2 8SD,56.06926341,-3.83990446,285473,687790,113833,POINT(285473 687790),0
S01013028,FK2 8SF,56.06160609,-3.83568429,285713,686931,114017,POINT(285713 686931),0
S01013028,FK2 8SG,56.06462728,-3.81370591,287090,687231,114580,POINT(287090 687231),0
S01013028,FK2 8SQ,56.05738282,-3.8434666,285216,686474,114090,POINT(285216 686474),0
S01013028,FK5 4SU,56.05294749,-3.85695465,284363,686003,114315,POINT(284363 686003),0
S01013028,FK7 7BB,56.08700043,-3.88837973,282510,689845,114378,POINT(282510 689845),0
S01013028,FK7 7BD,56.09448681,-3.89601345,282058,690691,114900,POINT(282058 690691),0
S01013028,FK7 7BE,56.09860826,-3.90676438,281402,691168,115473,POINT(281402 691168),0
S01013028,FK7 7BJ,56.08755831,-3.87062799,283616,689877,114078,POINT(283616 689877),0
S01013028,FK7 7DH,56.08169589,-3.85472129,284588,689198,113842,POINT(284588 689198),0
S01013028,FK7 7DJ,56.07833024,-3.8345671,285832,688790,114038,POINT(285832 688790),0
S01013028,FK7 7DN,56.08716455,-3.85861705,284362,689813,114015,POINT(284362 689813),0
S01013028,FK7 7DW,56.07860527,-3.88255294,282847,688901,114089,POINT(282847 688901),0
S01013028,FK7 7FG,56.11701611,-3.87496924,283435,693162,116315,POINT(283435 693162),0
S01013028,FK7 7GW,56.10092077,-3.84205767,285433,691316,115079,POINT(285433 691316),0
S01013025,FK6 5JG,56.03006469,-4.01778186,274275,683738,80310,POINT(274275 683738),0
S01013025,FK6 5JJ,56.04232201,-4.00356926,275200,685076,79442,POINT(275200 685076),0
S01013025,FK6 5JL,56.03349467,-4.05122299,272203,684181,81580,POINT(272203 684181),0
S01013025,FK6 6RF,56.05694391,-3.91940448,280487,686554,76798,POINT(280487 686554),0
S01013025,FK6 6RG,56.0550944,-3.91985869,280453,686349,76875,POINT(280453 686349),0
S01013025,FK6 6RQ,56.0588795,-3.90992695,281083,686753,76694,POINT(281083 686753),0
S01013025,FK7 8AA,56.05710558,-3.89557576,281971,686531,76959,POINT(281971 686531),0
S01013025,FK7 8AB,56.08466868,-3.91141211,281070,689625,77094,POINT(281070 689625),0
S01013025,FK7 8AE,56.08433816,-3.91186188,281041,689589,77075,POINT(281041 689589),0
S01013025,FK7 8AF,56.07225204,-3.90533394,281410,688233,76582,POINT(281410 688233),0
S01013025,FK7 8AH,56.08338105,-3.90109348,281708,689464,76999,POINT(281708 689464),0
S01013025,FK7 8AJ,56.08271088,-3.90025681,281758,689388,76966,POINT(281758 689388),0
S01013025,FK7 8AL,56.08079322,-3.89521212,282066,689166,76966,POINT(282066 689166),0
S01013025,FK7 8AN,56.07208799,-3.88146385,282895,688174,77176,POINT(282895 688174),0
S01013025,FK7 8AP,56.07179089,-3.89266521,282197,688160,76751,POINT(282197 688160),0
S01013025,FK7 8AQ,56.08425679,-3.89850053,281872,689557,77103,POINT(281872 689557),0
S01013025,FK7 8AR,56.07219212,-3.89580221,282003,688210,76678,POINT(282003 688210),0
S01013025,FK7 8AS,56.06307589,-3.90357996,281491,687209,76623,POINT(281491 687209),0
S01013015,G63 0LN,56.05998474,-4.23078574,261113,687475,38380,POINT(261113 687475),0
S01013015,G63 0LP,56.06953957,-4.24266641,260408,688562,38988,POINT(260408 688562),0
S01013015,G63 0LR,56.07656691,-4.23630846,260829,689331,39320,POINT(260829 689331),0
S01013015,G63 0LS,56.08925555,-4.228507,261360,690727,40395,POINT(261360 690727),0
